Feature,Normalized.Dispersion
ENSG00000126249,-0.6680519749277203
ENSG00000267024,-0.14498839166606559
ENSG00000126261,-1.195063937644844
ENSG00000142279,2.1506699369736983
ENSG00000205209,NaN
ENSG00000089335,-0.7222573448852202
ENSG00000274104,-0.5405446311247981
ENSG00000197841,0.9294591463463329
ENSG00000153896,0.7730529678672556
ENSG00000267767,-0.7606111378513828
ENSG00000261754,0.19435312658543966
ENSG00000269086,NaN
ENSG00000271109,-0.7241751665224695
ENSG00000270876,0.6267757290515008
ENSG00000168661,-0.8351077985007089
ENSG00000180884,-0.749771959904253
ENSG00000089351,-1.1120231268551812
ENSG00000269303,0.3976369702664814
ENSG00000271032,NaN
ENSG00000105711,40.32028353294879
ENSG00000105707,NaN
ENSG00000153902,-0.36956711356865474
ENSG00000266964,-0.7170944358768673
ENSG00000221946,-0.6297482696704855
ENSG00000089327,-0.9644286511333227
ENSG00000177558,NaN
ENSG00000105699,7.887822224915787
ENSG00000271366,NaN
ENSG00000268947,-0.0678005222183816
ENSG00000105698,3.6247347469649642
ENSG00000105697,-0.7683385242985666
ENSG00000012124,8.035791012846275
ENSG00000269553,NaN
ENSG00000126266,1.168626326518466
ENSG00000185897,NaN
ENSG00000126251,NaN
ENSG00000126262,2.49511973021032
ENSG00000161249,0.24189878711715168
ENSG00000236144,-0.8908197765781654
ENSG00000105677,-2.011687203598988
ENSG00000283907,NaN
ENSG00000267626,NaN
ENSG00000249115,-0.8391319966383978
ENSG00000126254,0.5489470640430789
ENSG00000105672,-0.6284175023771001
ENSG00000126267,-0.6322594280430515
ENSG00000105668,NaN
ENSG00000226510,26.494031003955328
ENSG00000011590,0.41728721304506633
ENSG00000272333,-0.1504253078061189
ENSG00000126246,0.17423591385394807
ENSG00000161265,-1.6410877146911944
ENSG00000205155,1.2267233324335822
ENSG00000267796,1.0367557532104417
ENSG00000167595,-0.6030883518742874
ENSG00000267049,NaN
ENSG00000004777,3.1728258200804085
ENSG00000105290,0.7426762865253109
ENSG00000167604,1.8126339103103366
ENSG00000126264,0.9136295467740976
ENSG00000011600,6.3203851444996495
ENSG00000126243,-1.213495353836643
ENSG00000267388,-0.14136460142373655
ENSG00000205138,-1.5177026299832406
ENSG00000181392,NaN
ENSG00000239382,-1.0180497168640865
ENSG00000267698,-0.0004232744874970013
ENSG00000105270,-2.9680105664926124
ENSG00000161277,1.1492158803725867
ENSG00000075702,-1.0367080302342324
ENSG00000105261,NaN
ENSG00000105258,-1.2119102830435005
ENSG00000105254,-0.12568762047031662
ENSG00000126247,3.378652952523191
ENSG00000270760,NaN
ENSG00000161281,NaN
ENSG00000196357,-0.5397684352509057
ENSG00000167635,-1.6152190957301351
ENSG00000267053,-0.29906361512945345
ENSG00000232677,0.9198297405998901
ENSG00000142065,0.2839462595381351
ENSG00000181007,-0.6398792680079426
ENSG00000186017,-0.32982837253109915
ENSG00000267309,-1.0774752095876219
ENSG00000254004,-1.71712202926627
ENSG00000186020,-1.4156026586852897
ENSG00000233527,2.1017389813034724
ENSG00000161298,-1.3257068461475539
ENSG00000197808,3.3452078312747724
ENSG00000276071,NaN
ENSG00000225975,-0.869737343069588
ENSG00000189042,-0.9961202325496898
ENSG00000267041,1.5911429822527483
ENSG00000267260,0.4663871678231031
ENSG00000267353,3.066853887171116
ENSG00000267254,-1.082268901355507
ENSG00000197863,-1.586278543220192
ENSG00000251247,0.3807318848388099
ENSG00000185869,-0.7503815455418881
ENSG00000198453,2.5776228090088042
ENSG00000197050,1.1640277255815685
ENSG00000267672,-1.3184096256305404
ENSG00000196967,-1.3846266828850853
ENSG00000245680,-0.6907125255584522
ENSG00000188283,-1.3418880318409196
ENSG00000226686,0.8712572762089927
ENSG00000181666,-0.29804091145054246
ENSG00000267682,NaN
ENSG00000189164,0.9527179405240156
ENSG00000196437,-1.0540911496725192
ENSG00000171827,-0.36511753273148545
ENSG00000266916,-0.09421319090281728
ENSG00000267115,NaN
ENSG00000188227,-0.6798878204762836
ENSG00000180458,NaN
ENSG00000267470,1.681599077158472
ENSG00000171817,-0.9282916128783112
ENSG00000180479,-0.322737042137768
ENSG00000120784,-0.35584247916139194
ENSG00000196381,-0.803811364233333
ENSG00000198182,-0.5575350981846227
ENSG00000267152,0.1150008677909318
ENSG00000287496,-0.7871848047648826
ENSG00000189144,0.7801564076158248
ENSG00000105738,0.12186169627956883
ENSG00000268051,-2.314519838149542
ENSG00000269653,-1.3372891761767365
ENSG00000268499,NaN
ENSG00000011332,-0.7938610625970428
ENSG00000167642,10.846836379657848
ENSG00000167641,32.09287367473659
ENSG00000286037,NaN
ENSG00000167645,5.934923422627602
ENSG00000167644,43.81511745305954
ENSG00000099337,3.5831140430647235
ENSG00000099338,4.507890192944842
ENSG00000099341,-1.591452862550245
ENSG00000179168,NaN
ENSG00000188766,2.402628533782987
ENSG00000130244,-0.29109039816123117
ENSG00000171777,2.3005790463077815
ENSG00000196218,-0.9655436537565337
ENSG00000104814,-1.4193315978850596
ENSG00000267291,0.6004986706592296
ENSG00000178982,-1.422778302622059
ENSG00000130402,0.3692615475758653
ENSG00000182472,0.3094804389614502
ENSG00000267892,0.7563583704039379
ENSG00000178934,NaN
ENSG00000171747,-0.5478890219320356
ENSG00000104823,-1.8162152989581926
ENSG00000104824,-1.0224347829259188
ENSG00000269688,-1.2623377196103422
ENSG00000187994,0.16694194244287797
ENSG00000269050,NaN
ENSG00000068903,3.3080897318092832
ENSG00000104825,1.675469251015866
ENSG00000262484,0.9304806948977106
ENSG00000104835,-1.107474411088112
ENSG00000128626,-1.9510039164675677
ENSG00000269190,NaN
ENSG00000287271,0.006104042903273618
ENSG00000183760,NaN
ENSG00000130669,-1.6149471570339962
ENSG00000269172,NaN
ENSG00000188505,NaN
ENSG00000182393,NaN
ENSG00000128011,0.7245204660307142
ENSG00000130755,-0.7628417545247482
ENSG00000269246,4.301934012274054
ENSG00000179134,0.9095987352535913
ENSG00000006712,-0.36110047335899537
ENSG00000063322,0.451363305277929
ENSG00000128016,4.1285709906619275
ENSG00000090924,2.935462911085039
ENSG00000105193,-1.084095653095746
ENSG00000196235,1.0358967330598552
ENSG00000105197,-1.6693745832070894
ENSG00000090932,2.4481784306616508
ENSG00000176401,-1.2360775681402056
ENSG00000176396,-1.1871273893092953
ENSG00000006659,NaN
ENSG00000105205,689.7415788027233
ENSG00000276445,NaN
ENSG00000105204,1.3983449854093102
ENSG00000105202,-1.0872989048901216
ENSG00000275395,-0.07451935499670874
ENSG00000013275,-1.1548269131317142
ENSG00000187187,0.8933948290840367
ENSG00000128000,0.12942824865977537
ENSG00000197782,0.02221986493374022
ENSG00000269296,-1.7190966508258019
ENSG00000130758,-0.8888073356033225
ENSG00000105219,-1.3570081505381617
ENSG00000105221,-1.0360787691699638
ENSG00000205041,-1.7068929256566368
ENSG00000160392,-1.4948885233268367
ENSG00000105223,0.31147196826066037
ENSG00000160396,NaN
ENSG00000105227,0.19513664617955467
ENSG00000197019,0.7376325431583545
ENSG00000167565,-0.7837595796076194
ENSG00000268366,NaN
ENSG00000090013,4.094571255369335
ENSG00000160460,NaN
ENSG00000160410,0.9751963914168611
ENSG00000090006,-1.2480172877948106
ENSG00000105245,-0.9974111618231482
ENSG00000123815,-1.2415756717017234
ENSG00000086544,-0.2664801394336706
ENSG00000188493,-1.1643702076670288
ENSG00000077312,-1.5779942915588185
ENSG00000167578,0.5061653047911797
ENSG00000282951,NaN
ENSG00000269858,1.5276658233882126
ENSG00000255974,2.03193622128027
ENSG00000198077,NaN
ENSG00000167600,0.4261184242665145
ENSG00000167601,-3.7888236329812863
ENSG00000105323,-1.3496870990743628
ENSG00000105329,12.553644947801413
ENSG00000286177,2.045119765156874
ENSG00000142039,-1.0231243253614897
ENSG00000142046,13.115364207150801
ENSG00000123810,1.5143835713595806
ENSG00000077348,-1.984083142546847
ENSG00000248098,-0.28660709014198055
ENSG00000268987,NaN
ENSG00000177191,-0.8255426548528356
ENSG00000105341,-2.035200896955022
ENSG00000204978,-1.1287114025323104
ENSG00000267107,-0.16759152196721078
ENSG00000268355,4.4055981642724324
ENSG00000270164,3.401923396399557
ENSG00000268027,-0.8660265249554542
ENSG00000007129,0.6012269006271568
ENSG00000105352,-0.25522998817064796
ENSG00000105388,NaN
ENSG00000170956,3.2436986268646453
ENSG00000105372,-1.067387414393583
ENSG00000105369,24.949115773551203
ENSG00000076928,-0.44169488167256016
ENSG00000268041,-0.7563175307442523
ENSG00000105404,1.0505962245739622
ENSG00000105409,3.6123452915369936
ENSG00000105737,0.7937797133139248
ENSG00000105732,0.5242106727319346
ENSG00000028277,2.957110814567729
ENSG00000254887,3.949627714975936
ENSG00000259436,1.085015547032271
ENSG00000160570,-0.36968981806832385
ENSG00000167625,2.1914744531617925
ENSG00000105723,0.8655456489719763
ENSG00000105722,-0.6298327176395231
ENSG00000079432,-0.08149027467487854
ENSG00000079462,-2.0183744204175698
ENSG00000188368,NaN
ENSG00000105429,0.42222987980574916
ENSG00000105427,1.101576999386945
ENSG00000213904,0.12316600055781815
ENSG00000079435,-1.279245728707779
ENSG00000189377,NaN
ENSG00000079385,6.94304083249964
ENSG00000124469,NaN
ENSG00000204936,NaN
ENSG00000124466,-0.9654043765222697
ENSG00000176531,-0.30841457119636684
ENSG00000105755,-1.4452727795975535
ENSG00000176472,2.9356676083133086
ENSG00000073050,-0.6459318150509193
ENSG00000234465,-1.082213975906315
ENSG00000167378,0.9586521671795125
ENSG00000124444,0.6618853891574888
ENSG00000226763,1.1854801198867007
ENSG00000131116,-1.6938986493087913
ENSG00000105767,0.8913387790572838
ENSG00000011422,3.5695453695692265
ENSG00000105771,-0.436199952315276
ENSG00000104783,-1.6484953611072752
ENSG00000159871,0.3861809836824409
ENSG00000167637,-0.6479982753469843
ENSG00000176222,0.7564328334105995
ENSG00000267058,-1.1823580209126796
ENSG00000124459,-1.190386891778341
ENSG00000159905,-0.9820836048411996
ENSG00000204920,0.05893617127730793
ENSG00000277806,NaN
ENSG00000278492,NaN
ENSG00000266921,2.3487014541624593
ENSG00000159882,-0.902226273198158
ENSG00000159885,0.015434748041381742
ENSG00000178386,-0.8080637414012112
ENSG00000186026,1.3307315347006934
ENSG00000267680,3.2075132062468183
ENSG00000186019,5.333331720264011
ENSG00000256294,-0.671190022805848
ENSG00000263002,-0.05164500549612902
ENSG00000167380,0.4497619948038611
ENSG00000131115,-0.03675919750206075
ENSG00000159917,0.17884505017442137
ENSG00000159915,1.7934685109145567
ENSG00000062370,-0.6832645041007579
ENSG00000267508,-0.09882952695550758
ENSG00000278318,22.425056543386432
ENSG00000167384,-0.8959773379917474
ENSG00000216588,NaN
ENSG00000266903,NaN
ENSG00000073008,-0.16244325593086723
ENSG00000186567,1.3356539170393522
ENSG00000069399,1.2609376648898132
ENSG00000187244,NaN
ENSG00000130202,3.3055868156236192
ENSG00000267282,-0.3490555856435414
ENSG00000130204,-0.02423097946488513
ENSG00000130203,0.2782469735039606
ENSG00000130208,-1.8633023092294443
ENSG00000234906,NaN
ENSG00000267114,-0.2137334888778584
ENSG00000104853,-0.45853643756449136
ENSG00000104856,0.900203110176794
ENSG00000104859,0.20930035058109023
ENSG00000170684,-1.4447977612414136
ENSG00000267348,-0.6864053933431984
ENSG00000142252,-1.3553172452724631
ENSG00000007047,0.22457012322566092
ENSG00000104866,-0.28059903057635655
ENSG00000179846,3.1524435365692365
ENSG00000007255,-1.4663784481034505
ENSG00000189114,0.642140461807269
ENSG00000283632,34.8613682632549
ENSG00000104879,-2.7244629998021264
ENSG00000104892,1.0401402778284834
ENSG00000104884,-1.6785805120880395
ENSG00000104881,-0.9212491214142402
ENSG00000117877,-1.493575769145146
ENSG00000012061,-1.44610016081187
ENSG00000125740,7.64415110778034
ENSG00000125744,22.91925043421586
ENSG00000213889,1.8522183274204223
ENSG00000125753,3.2212672058441636
ENSG00000125741,2.2802108111978208
ENSG00000125746,0.2871584444518156
ENSG00000267757,-0.11111632757295001
ENSG00000010310,-0.6314762450350235
ENSG00000125743,-1.0902223400916817
ENSG00000011478,3.766944907329501
ENSG00000177051,-0.7353904884271013
ENSG00000177045,0.5873703556507361
ENSG00000259605,2.27189528595619
ENSG00000104936,2.161568490002305
ENSG00000185800,0.8442241554397611
ENSG00000125755,2.836186737905399
ENSG00000269148,-0.6051718811228105
ENSG00000170604,-0.7144221258291787
ENSG00000176182,-1.7584833180711636
ENSG00000104983,-0.16797858914490013
ENSG00000268401,-0.04549322984737342
ENSG00000124440,NaN
ENSG00000011485,0.45990968145664496
ENSG00000268810,NaN
ENSG00000277531,NaN
ENSG00000182013,0.161050995736019
ENSG00000230510,0.06885939475882143
ENSG00000204851,0.0953143881190818
ENSG00000204850,-1.4106170001950087
ENSG00000160014,11.896297512248795
ENSG00000269292,NaN
ENSG00000160013,7.782923869597993
ENSG00000167414,0.09299447600682044
ENSG00000197380,-2.2019601274833933
ENSG00000245598,NaN
ENSG00000105287,1.1163782751928673
ENSG00000090372,13.662126714493965
ENSG00000269487,NaN
ENSG00000181027,0.0362050920783048
ENSG00000105281,-0.4169841657976866
ENSG00000275719,-1.7933390347160414
ENSG00000042753,2.4519557749303615
ENSG00000160007,0.9931679793515186
ENSG00000130751,NaN
ENSG00000130748,-1.04564893230921
ENSG00000130749,-0.5622742742960545
ENSG00000142230,-1.8648819801565277
ENSG00000105327,2.6143043672536463
ENSG00000286669,-0.379706881645413
ENSG00000105321,-0.6028605100333708
ENSG00000257704,3.915830085222806
ENSG00000197405,12.157416910477183
ENSG00000134830,2.223409291601749
ENSG00000134815,0.5713205429710185
ENSG00000105419,34.67734252337511
ENSG00000287896,0.7220142564670506
ENSG00000118162,-0.745506126147185
ENSG00000268061,-0.4429920592657447
ENSG00000105402,-0.22820647966098742
ENSG00000118156,NaN
ENSG00000268746,-1.5422418254351713
ENSG00000277383,-0.9082825797770147
ENSG00000063169,-0.3034198206911128
ENSG00000269806,NaN
ENSG00000024422,NaN
ENSG00000105373,-0.9579567183065072
ENSG00000178980,-0.18820542487095912
ENSG00000105392,0.46930838756951565
ENSG00000105398,NaN
ENSG00000105507,26.04412160628301
ENSG00000105499,15.125955177472912
ENSG00000105486,0.6755818427620721
ENSG00000185453,-0.2630179579299565
ENSG00000105483,0.41810401937938335
ENSG00000268583,NaN
ENSG00000268001,1.5621855596787286
ENSG00000178150,0.5362672004131869
ENSG00000105479,NaN
ENSG00000142227,-0.019964305756466277
ENSG00000161558,-0.7653952135752755
ENSG00000105438,-1.0330074123152604
ENSG00000105464,-0.020362200979204714
ENSG00000105447,-0.8687600162862823
ENSG00000182324,-1.5431215607043962
ENSG00000268530,NaN
ENSG00000105443,2.186568670717095
ENSG00000142235,-1.2713382133562259
ENSG00000287603,0.2984918759336917
ENSG00000063177,-1.137060631242837
ENSG00000268093,-0.4290284282922079
ENSG00000063176,0.37609365066963246
ENSG00000105516,-1.7333814773607317
ENSG00000063180,-0.9862110230001757
ENSG00000142233,-0.08616135610572231
ENSG00000176920,1.3333006400212464
ENSG00000176909,0.7602490589383107
ENSG00000105538,-2.19358249566081
ENSG00000174951,NaN
ENSG00000105552,-0.3971171386437612
ENSG00000286024,NaN
ENSG00000087076,-0.6620076070575741
ENSG00000105559,1.1813704264295244
ENSG00000087074,2.3933805008093945
ENSG00000104805,1.039774355364276
ENSG00000235191,NaN
ENSG00000260366,NaN
ENSG00000104808,2.256933780310448
ENSG00000087088,-0.3879593751891734
ENSG00000087086,2.1867486373983245
ENSG00000104812,-1.067905352623168
ENSG00000183207,-0.5055860066661394
ENSG00000104826,0.794233604855204
ENSG00000104848,0.7867885501030957
ENSG00000104852,-0.18543220059387833
ENSG00000104863,-0.9731191797881773
ENSG00000221916,-0.6652094571392958
ENSG00000177380,-0.2274192080695555
ENSG00000130529,1.1340386588839322
ENSG00000063127,-0.7981063292729198
ENSG00000197813,-0.33860728661788336
ENSG00000104894,1.3368137822873658
ENSG00000074219,0.08947609295775195
ENSG00000268157,NaN
ENSG00000104901,NaN
ENSG00000268686,NaN
ENSG00000161609,NaN
ENSG00000104872,-0.07103722986931037
ENSG00000161618,-1.4681035953700017
ENSG00000090554,-0.2483434818907549
ENSG00000142541,-1.146874126673226
ENSG00000142534,-1.1985116790836108
ENSG00000104870,3.1104657158838833
ENSG00000142552,-0.12876794648649773
ENSG00000142546,1.3211150531455222
ENSG00000126460,-0.11753872651016638
ENSG00000126464,0.6074154766941005
ENSG00000268636,NaN
ENSG00000126458,3.8333591257462
ENSG00000126461,0.45959015608644327
ENSG00000126456,-0.9148935447068928
ENSG00000126453,-1.3718272115726795
ENSG00000126457,-1.512961081884697
ENSG00000224420,2.6502228654006053
ENSG00000169169,NaN
ENSG00000126467,-1.2052190064801727
ENSG00000196961,0.9271024511561741
ENSG00000010361,-1.3382207512909263
ENSG00000269194,-0.6145858244558948
ENSG00000104973,-0.5904512766111883
ENSG00000268006,-0.4922808971492944
ENSG00000104960,-0.45007277523637734
ENSG00000269352,1.311596470223617
ENSG00000039650,-1.2838849071009366
ENSG00000204673,-0.05208874830978236
ENSG00000104946,-0.09252142908600577
ENSG00000104951,-0.9531823818519716
ENSG00000213024,-0.783926269920314
ENSG00000169136,5.29680708846954
ENSG00000161640,-2.955941658491129
ENSG00000105053,1.121650092939213
ENSG00000142528,0.13382815930989878
ENSG00000269091,0.3015591465552891
ENSG00000204666,NaN
ENSG00000161652,NaN
ENSG00000131398,-0.8266019986984856
ENSG00000131408,2.0196819570610582
ENSG00000131400,0.05766369454272093
ENSG00000062822,-1.1014735335259374
ENSG00000269404,4.370681833317905
ENSG00000086967,1.1209993411778558
ENSG00000142530,NaN
ENSG00000161671,-1.0791929937537579
ENSG00000268854,3.2718663606498546
ENSG00000268518,-0.09367301740866978
ENSG00000161677,-0.03462320725012613
ENSG00000204653,NaN
ENSG00000235034,1.3319552376165875
ENSG00000105472,-0.817662933044345
ENSG00000261341,-0.4095488169519033
ENSG00000268375,-1.890284164840759
ENSG00000167747,-1.4193874349702438
ENSG00000167748,-0.5640022909224172
ENSG00000129437,NaN
ENSG00000142544,-0.7959720855867614
ENSG00000129450,-0.2664853082010004
ENSG00000168995,4.267911286345725
ENSG00000269072,NaN
ENSG00000105383,2.1170209271999414
ENSG00000186806,7.336670590353844
ENSG00000105379,-1.5611096146051595
ENSG00000268520,NaN
ENSG00000160318,1.9039029959747582
ENSG00000105374,22.33235196239685
ENSG00000105370,0.6554964517699877
ENSG00000262874,NaN
ENSG00000268889,NaN
ENSG00000142512,3.751981942444157
ENSG00000255441,NaN
ENSG00000254521,NaN
ENSG00000105492,1.9923386635833082
ENSG00000105497,8.206268892554718
ENSG00000105501,-1.7534601225938247
ENSG00000273837,0.7138874190548423
ENSG00000254415,-1.7022251468121252
ENSG00000182310,2.8942013544738265
ENSG00000171051,5.701864830334602
ENSG00000171049,1.9800808300259107
ENSG00000286236,NaN
ENSG00000187474,-2.3510296040698457
ENSG00000161551,-0.6936160845232149
ENSG00000198093,-0.8228844349864198
ENSG00000176024,-1.4118155873792133
ENSG00000269235,0.07279209758772746
ENSG00000256683,-1.7865302922558168
ENSG00000197619,2.0712202631818877
ENSG00000142556,-1.2135714310278418
ENSG00000256087,-0.680344971388721
ENSG00000275055,-0.12724621558077737
ENSG00000260160,0.5775212033947781
ENSG00000197608,-1.3354858956562807
ENSG00000204611,21.566264986972694
ENSG00000196267,-0.9094155412356285
ENSG00000267927,NaN
ENSG00000105568,-1.2311504606439678
ENSG00000268015,NaN
ENSG00000196214,0.014357943363321288
ENSG00000198464,-1.098094902579827
ENSG00000167554,0.7787189794022279
ENSG00000221923,-0.4600317654771266
ENSG00000269834,0.6288185655115243
ENSG00000167555,0.771551135162712
ENSG00000198633,NaN
ENSG00000258405,3.9181287657258173
ENSG00000288253,-0.6287323011603684
ENSG00000198482,1.6568115823851732
ENSG00000167562,-1.1301789718246316
ENSG00000167766,-0.36637813214233617
ENSG00000268970,NaN
ENSG00000269825,4.133850015255817
ENSG00000213020,0.43931104804108717
ENSG00000189190,-0.2380887431044949
ENSG00000198538,-0.8773348897329346
ENSG00000204604,-0.8108413362884869
ENSG00000182986,1.1895197403149278
ENSG00000213793,0.8286821022605283
ENSG00000269646,NaN
ENSG00000180257,4.015360419157495
ENSG00000170949,-0.39265493202114954
ENSG00000170954,-0.1742247536886662
ENSG00000197937,2.8910160736000563
ENSG00000197497,-0.7065634354553212
ENSG00000197928,-1.037603476449899
ENSG00000269288,NaN
ENSG00000196131,NaN
ENSG00000213799,-0.9501725535872771
ENSG00000203326,1.2375287321698172
ENSG00000196417,0.888456786264959
ENSG00000287608,-1.0549277169776512
ENSG00000160336,-0.8172725298908787
ENSG00000198346,0.44210547668505573
ENSG00000130844,3.244783602024819
ENSG00000269842,NaN
ENSG00000269877,NaN
ENSG00000142405,5.358156422399246
ENSG00000228323,-0.6349061610686508
ENSG00000179820,2.067015495652591
ENSG00000232220,1.8736636229558086
ENSG00000142408,11.472549708106364
ENSG00000130433,41.339505756720264
ENSG00000189068,0.612999939447936
ENSG00000170909,2.280946344126431
ENSG00000170906,-1.088834279399601
ENSG00000105619,-0.2336696241945123
ENSG00000105618,-1.064576747131267
ENSG00000237017,-1.8356061081095094
ENSG00000088038,0.9780807523284442
ENSG00000105617,-0.9902645905325904
ENSG00000167608,-0.5150035616657367
ENSG00000125505,1.0664695275022071
ENSG00000170892,0.8568301280111872
ENSG00000223660,NaN
ENSG00000170889,-1.3132106936597376
ENSG00000204577,2.7485067538455517
ENSG00000269524,NaN
ENSG00000244482,-0.10246879789347163
ENSG00000105609,-0.5556308363524685
ENSG00000131042,5.068542819726769
ENSG00000187116,5.884045514431776
ENSG00000239961,10.350189200776633
ENSG00000167613,1.1140801041242003
ENSG00000167614,-0.23264582511570273
ENSG00000269873,1.5990139286306988
ENSG00000267838,-0.7897829491742188
ENSG00000226696,1.149650080768166
ENSG00000167615,-0.45650445715544635
ENSG00000275183,1.1221401574083163
ENSG00000167618,8.486729725057186
ENSG00000239998,1.6878952633642148
ENSG00000104974,3.225014752935518
ENSG00000104972,1.4743365946188587
ENSG00000186818,-0.06455524508193099
ENSG00000242019,NaN
ENSG00000243772,0.9186832860756293
ENSG00000125498,3.147341335430771
ENSG00000189013,2.0359453533360963
ENSG00000167633,2.1601218484712525
ENSG00000240403,2.782235278156433
ENSG00000186431,1.7280269348590014
ENSG00000189430,1.2955308580158522
ENSG00000167634,1.5895131376161127
ENSG00000022556,-0.8633455180286004
ENSG00000267265,-0.8588880776817034
ENSG00000088053,23.70340793853183
ENSG00000160439,3.1870914559853105
ENSG00000131037,-0.9074434926160749
ENSG00000125503,0.977806967745854
ENSG00000287170,-0.7056708442403054
ENSG00000105048,1.5333944961086705
ENSG00000129990,1.0802919695876272
ENSG00000080031,NaN
ENSG00000286230,-1.1705535345555704
ENSG00000267649,NaN
ENSG00000180089,3.084922132924355
ENSG00000105063,2.6391705953394418
ENSG00000133265,-0.4985795370491668
ENSG00000160469,-1.086339184724028
ENSG00000180061,1.3040842934764134
ENSG00000276831,NaN
ENSG00000133247,1.4646029986528872
ENSG00000160471,-0.8789075759621129
ENSG00000095752,6.29767105647969
ENSG00000233493,-0.8004708280531305
ENSG00000108107,-1.2891537675196754
ENSG00000108106,-0.8097698407796634
ENSG00000063241,-1.5703673005056153
ENSG00000197483,0.2892966131672386
ENSG00000090971,-1.7783362125133673
ENSG00000179954,31.736907237260656
ENSG00000218891,-1.6169842020214429
ENSG00000179943,-1.1603534067047896
ENSG00000171443,0.15842726827543543
ENSG00000261221,0.41441715067116847
ENSG00000276488,NaN
ENSG00000179922,0.37990771475447815
ENSG00000213015,-0.2434524973964673
ENSG00000171425,-1.8392669356223794
ENSG00000173581,0.13783807864786982
ENSG00000063244,-0.24408569806101785
ENSG00000267523,-0.161129646801497
ENSG00000267096,0.6018229883601603
ENSG00000063245,0.8608397659746032
ENSG00000267117,0.27629443997862824
ENSG00000185792,NaN
ENSG00000223638,NaN
ENSG00000179709,NaN
ENSG00000142409,0.034350488211339694
ENSG00000167685,-1.2816920363093884
ENSG00000131848,-0.43166649891236986
ENSG00000267710,-1.0939451737614156
ENSG00000267298,NaN
ENSG00000267549,NaN
ENSG00000267606,NaN
ENSG00000018869,-0.36020994984584115
ENSG00000267454,-0.3555089406698389
ENSG00000198440,0.06509961432458033
ENSG00000198046,0.06390465774443081
ENSG00000166770,7.123522117895318
ENSG00000196263,-0.6163890692383275
ENSG00000267421,-0.22140715617059262
ENSG00000196867,0.5389143422046847
ENSG00000269696,20.976903673766106
ENSG00000197016,0.43131887784244705
ENSG00000197951,-1.4328847745441162
ENSG00000268182,0.6464838661911222
ENSG00000127903,2.6957452980833643
ENSG00000286125,2.265910918947144
ENSG00000131864,NaN
ENSG00000083844,-0.12144347773970489
ENSG00000105146,-1.089554138612324
ENSG00000204524,-0.5939339213425953
ENSG00000267871,-0.4689838429149392
ENSG00000197714,0.3949611239292567
ENSG00000268205,0.004486964347611403
ENSG00000178229,0.8930077123486735
ENSG00000268678,NaN
ENSG00000131845,-1.2063748642714691
ENSG00000152433,-0.4269203507761453
ENSG00000256060,-1.2305301751879272
ENSG00000188785,-0.3957135486384106
ENSG00000186272,-1.3391392915760931
ENSG00000186230,-0.20864236097784783
ENSG00000276449,1.6290828789865062
ENSG00000178201,0.11683333240912545
ENSG00000197128,1.943478606922301
ENSG00000105136,3.71194232930904
ENSG00000152439,0.5473864766659554
ENSG00000121406,1.0037641123901104
ENSG00000251369,0.6850305903277556
ENSG00000083817,-0.3719754864125833
ENSG00000171649,-0.4921425740508408
ENSG00000183647,-0.8172143919869822
ENSG00000213762,0.7346328309871102
ENSG00000121417,2.1336849252909684
ENSG00000204519,-1.5444288239080723
ENSG00000179909,2.966156212368111
ENSG00000083814,-0.45179916928672154
ENSG00000152443,0.22455973845968158
ENSG00000083828,-1.5590532050272867
ENSG00000178935,-0.6599307701654474
ENSG00000269343,0.8546753257737166
ENSG00000204514,0.13649213298923676
ENSG00000198466,-0.7549661909334813
ENSG00000269867,10.113987109846754
ENSG00000173480,0.7916237919469423
ENSG00000196724,11.983258935440265
ENSG00000152454,-0.3225318646743349
ENSG00000177025,-0.6344724381100239
ENSG00000166704,0.9356539421631458
ENSG00000176593,1.9200950114675255
ENSG00000176293,-0.6280518929161302
ENSG00000121413,-1.3025509295061424
ENSG00000181894,-1.3877192201979243
ENSG00000171606,-0.2952123852924679
ENSG00000198131,-0.9562343386491646
ENSG00000268516,-1.7865485631565
ENSG00000268201,NaN
ENSG00000278129,-0.9976240858236068
ENSG00000142396,-1.3432083273545508
ENSG00000283103,2.3056469933217243
ENSG00000182318,-0.9032347611922998
ENSG00000121410,-0.06082355855998339
ENSG00000268895,-0.526974087875862
ENSG00000174586,-0.5212584778650008
ENSG00000268049,NaN
ENSG00000269054,NaN
ENSG00000152475,-0.951075538114633
ENSG00000083845,-0.7893941384100469
ENSG00000171574,-0.8255356672384285
ENSG00000232098,0.1825830081635275
ENSG00000268912,-0.20841703927328256
ENSG00000131849,NaN
ENSG00000269473,2.567137140400868
ENSG00000249471,-1.055918986067585
ENSG00000083812,0.9920111704302933
ENSG00000083838,-0.014545559596183495
ENSG00000083807,-1.1042186816662
ENSG00000119574,-0.7071049692438053
ENSG00000130726,-1.4643064594908195
ENSG00000130724,0.034672329027383215
ENSG00000130725,1.244361278256233
ENSG00000267858,3.963448389337786
ENSG00000099326,-0.4157659043692168
ENSG00000269600,NaN
ENSG00000272874,NaN
ENSG00000196476,39.03892327191938
ENSG00000247315,-1.4099331262827635
ENSG00000225377,-0.7663541613980988
ENSG00000177732,2.6286324045014307
ENSG00000125841,-1.1188999906510422
ENSG00000101255,0.2782293111844315
ENSG00000125826,-0.5866684492059353
ENSG00000125875,0.00012348328742543225
