Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000135953,MFSD9,0.01991212784208466,0.24641945826648648,0.8015934440319336,0.01902718214799601,0.06594004834724299,1,0,-1.7397211491987816,0.46907283213450046
ENSG00000170417,TMEM182,0.0087748359982068,1.757381377543866,0.07596342935759859,0.0021141313497773343,-1.4450218709301357,0.1559091658901166,0,-0.3122999254641048,1
ENSG00000277527,LINC01796,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000224509,AC010884.1,0,-2.412543623898447,0.4673388566766291,0,0.7249031305121765,1,0.006009077287138304,5.545681069663467,0.1393113126489747
ENSG00000135972,MRPS9,0.06918620690893823,0.20786771282699945,0.7840669426725895,0.06976633454265203,0.10449179378673001,0.9538861503251461,0,-3.5417817715868725,0.024374625118737548
ENSG00000226508,LINC01918,0.0006749873844774461,-0.8275811231772909,1,0,-0.2750968694878235,1,0.006009077287138304,3.960718568942311,0.3104917513777913
ENSG00000272861,AC012360.2,0.0006749873844774461,-0.8275811231772909,1,0.0010570656748886671,1.1399406297910204,0.8060018450828639,0,2.545681069663467,1
ENSG00000135966,TGFBRAP1,0.07222365013908674,-0.5469938236708276,0.14186354355720468,0.1226196182870854,0.8403803479321121,0.016981217681752106,0.006009077287138304,-2.825006337143751,0.050972021936161065
ENSG00000235319,AC012360.1,0.0016874684611936153,-0.412543623898447,1,0.0021141313497773343,0.7249031305121765,0.9139773360337416,0,1.545681069663467,1
ENSG00000272994,AC012360.3,0.08977332213550034,2.8407973857315034,0.00000000019658029312301994,0.013741853773552673,-2.528437879117774,0.00000007473345985163347,0,-3.5836019472814993,0.022769686213945272
ENSG00000135974,C2orf49,0.09787317074922969,0.2331729079018059,0.7004711495249198,0.09302177939020272,-0.0039345827706296355,1,0.024036309148553217,-1.6984448736202622,0.23058554008486776
ENSG00000115641,FHL2,0.0016874684611936153,-3.2870127418145882,0.0005402167734822958,0.005285328374443336,-0.14956598740396476,1,0.09614523659421287,5.173712292276509,0.00009388753611285409
ENSG00000238273,AC108058.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000071051,NCK2,0.37259303623155027,0.7200071068804308,0.05779575185600792,0.11310602721308739,-1.8067671289323124,0.0000025643846306914634,0.8653071293479158,1.4824161762054506,0.0176271172606336
ENSG00000235522,AC010978.1,0.006074886460297016,2.835383889545139,0.028264378515817142,0,-2.5230243829314087,0.05051526810469003,0,0.297753556219881,1
ENSG00000119147,ECRG4,0.010462304459400416,2.587456376101553,0.005973854276918147,0.0010570656748886671,-2.2750968694878226,0.02262966074904015,0,-0.4987130496949863,1
ENSG00000115652,UXS1,0.1333100084342956,0.2979497589065683,0.6145196238994136,0.07822285994176137,-0.8341807383833748,0.07306926195610418,0.276417555208362,1.2237529747761047,0.08742161616402648
ENSG00000233339,AC018878.1,0.0006749873844774461,0.17241887682270907,1,0,0.1399406297910204,1,0,2.960718568942311,1
ENSG00000153165,RGPD3,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000254126,CD8B2,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000230651,RGPD4-AS1,0.0010124810767161692,0.587456376101553,0.790604453640279,0,-0.2750968694878235,1,0,2.545681069663467,1
ENSG00000198203,SULT1C2,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000198075,SULT1C4,0.00033749369223872307,-1.412543623898447,0.695329551208836,0.0010570656748886671,1.7249031305121765,0.6520138989567298,0,2.960718568942311,1
ENSG00000135968,GCC2,1.1046168546973407,1.9111481570776243,0.0000000003869895160855023,0.3361468846145962,-1.6380437792366673,0.0000006150354597633214,0.048072618297106434,-4.094965563635368,0.00043819710761896716
ENSG00000214184,GCC2-AS1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000169756,LIMS1,0.31184417162858014,-2.0309092828868165,0.000000000005992429939830539,0.686035623002745,0.34212948040428703,0.43586399421866506,4.626989511096494,3.516048294071015,0.000000000000951282605490467
ENSG00000153201,RANBP2,0.26223259886948785,0.1687149080592909,0.7917208153972612,0.26638055007194417,0.09134786142749696,0.9258169523485856,0.042063541009968126,-2.4627475524071136,0.03514706596253582
ENSG00000163006,CCDC138,0.01653719091969743,1.6463500651551222,0.021970134403552426,0.005285328374443336,-1.3339905585413927,0.09262275917676395,0,-1.2356786438611929,0.7099740028246456
ENSG00000135960,EDAR,0.008099848613729354,3.2313125658762782,0.0089304627901148,0,-2.918953059262548,0.0238561726321246,0,-0.09817512011125817,1
ENSG00000259863,SH3RF3-AS1,0.0006749873844774461,0.17241887682270907,1,0,0.1399406297910204,1,0,2.960718568942311,1
ENSG00000172985,SH3RF3,0.0033749369223872307,0.4619254940176951,0.7816933960375247,0.0021141313497773343,-0.14956598740396387,1,0,0.8452413515223745,1
ENSG00000186522,SEPTIN10,0.003037443230148508,-2.791055247152177,0.000028448633660628752,0.02642664187221668,3.1034147537659065,0.0000037852188068746488,0,-0.5836019472814993,1
ENSG00000198142,SOWAHC,0.0013499747689548923,-3.1780783702614244,0.000034144508861985816,0.016913050798218674,3.490437876875153,0.000005328648561527094,0,0.15336364688470638,1
ENSG00000282033,AC074387.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000015568,RGPD5,0.15052218673847048,2.6911476791437794,0.0000000000049719458663692755,0.025369576197328013,-2.438595601770704,0.0000000041681928882459926,0.006009077287138304,-3.333902179949316,0.016189072296720477
ENSG00000144063,MALL,0.00033749369223872307,-2.412543623898447,0.2956688017979989,0.0021141313497773343,1.7249031305121765,0.4800455574357808,0.006009077287138304,3.545681069663467,0.3045233132443495
ENSG00000144061,NPHP1,0.003037443230148508,1.9093844709889147,0.2829521534096451,0,-1.5970249643751853,0.306703038838821,0,1.2237529747761053,1
ENSG00000175701,MTLN,0.1154228427456433,0.2816006877111663,0.5784708288745953,0.10887776451353272,-0.0051097030122631,1,0.012018154574276609,-2.6702563295356816,0.04324282231911156
ENSG00000169679,BUB1,0.0043874179991034,1.3948112981591576,0.3020311119496842,0.0010570656748886671,-1.0824517915454273,0.4356153565486608,0,0.6387904740549493,1
ENSG00000153093,ACOXL,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000172965,MIR4435-2HG,0.03172440707043997,-1.1464687637446018,0.012237884443321039,0.04756795536999003,0.24846508656918953,0.7871020970277373,0.19829955047556402,2.5038608939688403,0.00178371603150348
ENSG00000153094,BCL2L11,0.10664800674743649,-1.3378242705187415,0.0000015084217957110122,0.31711970246660015,1.650183777132471,0.000000003930029056604594,0,-4.723445609485951,0.001963470830974449
ENSG00000271590,AC108463.3,0.007087367537013185,0.0468879947388503,1,0.005285328374443336,-0.2750968694878235,1,0.012018154574276609,1.375756068221154,0.630009602921112
ENSG00000270190,AC068491.3,0.008099848613729354,0.06138756443396609,1,0.008456525399109337,0.2509719421797634,1,0,-0.4987130496949863,1
ENSG00000240350,AC017002.3,0.00033749369223872307,-1.412543623898447,0.695329551208836,0.0010570656748886671,1.7249031305121765,0.6520138989567298,0,2.960718568942311,1
ENSG00000153107,ANAPC1,0.0789735239838612,0.8201171328918289,0.047151925272346844,0.04968208671976736,-0.5788776176649266,0.2430609766244278,0.012018154574276609,-2.0089077820141705,0.16446280906323596
ENSG00000153208,MERTK,0.0006749873844774461,-6.0174056820573085,0.00000000000000000000000002738774708339323,0.07610872859198405,6.329765188671036,0.000000000000000000000000000032348912405556474,0,-1.6831376208324134,0.4550778406913342
ENSG00000286904,AC093675.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000153214,TMEM87B,0.05636144660386675,-0.6051887018408424,0.10985386588338028,0.09725004208975739,0.8462094267343097,0.020502411626891266,0.018027231861414913,-1.4766867433649877,0.3663582030640517
ENSG00000287141,AC093675.2,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000144152,FBLN7,0.0263245079946204,4.891237124278656,0.00000004443947932778073,0,-4.578877617664926,0.0000007678527911636613,0,-1.758099678513636,0.47375137440940357
ENSG00000144161,ZC3H8,0.15085968043070921,1.185357932530208,0.0008085142977209621,0.07610872859198405,-0.8958439453489535,0.024849361097799894,0.006009077287138304,-3.4766867433649877,0.011644367091637244
ENSG00000286545,AC092645.2,0.011474785536116585,3.7167393930465193,0.00047791928975982566,0,-3.404379886432789,0.0022808784775184754,0,-0.5836019472814993,1
ENSG00000188177,ZC3H6,0.09888565182594586,0.7210395304801458,0.07276283809225109,0.0676522031928747,-0.4621824220883193,0.37604238982620536,0.012018154574276609,-2.3531722068796332,0.08417094024254505
ENSG00000169629,RGPD8,0.005062405383580846,1.002493875380397,0.3930823686905319,0.0021141313497773343,-0.6901343687666666,0.6558651842052055,0,0.3757560682211549,1
ENSG00000114999,TTL,0.04353668629879528,-1.2849935741779364,0.00007838890540827362,0.12367668396197407,1.5741231783365675,0.0000015565193496983234,0.006009077287138304,-2.4026861619212103,0.11041253156028069
ENSG00000125630,POLR1B,0.017887165688652323,0.02041578337765948,1,0.01902718214799601,0.19147093043110175,0.9647247168768531,0.006009077287138304,-0.6242439317788451,1
ENSG00000125611,CHCHD5,0.19237140457607216,-0.47436520899776546,0.14902061055766552,0.31394850544193414,0.7867247156114947,0.01069745279331667,0,-5.2158701627810125,0.0004634365337711415
ENSG00000237753,AC079922.2,0.04184921783760166,0.7983531586001726,0.11048116821385211,0.025369576197328013,-0.6199253664852655,0.2997979688590689,0.012018154574276609,-1.088524950077539,0.7068500193103721
ENSG00000144136,SLC20A1,0.20215872165099513,-0.5456687071378077,0.08276271793289076,0.34143221298903953,0.823961801234844,0.006322390868841199,0.030045386435691518,-2.7195432672611513,0.023420040444710244
ENSG00000144130,NT5DC4,0.00033749369223872307,-2.412543623898447,0.1634237102359891,0.0031711970246660016,2.7249031305121756,0.11941466236282694,0,2.2237529747761053,1
ENSG00000169607,CKAP2L,0.0033749369223872307,2.046887994738851,0.18507774521227816,0,-1.73452848812512,0.30816208268720857,0,1.0862494510261689,1
ENSG00000125538,IL1B,0.0010124810767161692,-6.650948363223526,0.0000000000000000000000000000000042788025976396404,0.15855985123330008,6.963307869837255,0.000000000000000000000000000000000003299871167929586,0,-2.721105471031434,0.2779165945756015
ENSG00000136694,IL36A,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000136689,IL1RN,0.0006749873844774461,-7.412543623898447,0.00000000000000000000000000000000000000000004975694325290006,0.20189954390373543,7.724903130512176,0.0000000000000000000000000000000000000000000000047673957127694887,0,-3.0542317725236607,0.1452676092752369
ENSG00000125637,PSD4,0.0776235492149063,-0.0037380783311173893,1,0.08667938534087072,0.22342561529410165,0.6974854677894773,0.024036309148553217,-1.4224096823817889,0.37846859844695074
ENSG00000189223,PAX8-AS1,0.07829853659938375,-0.303244981407635,0.4884918417074119,0.1067636331637554,0.4964616645029234,0.23397928919675878,0.036054463722829826,-1.0306683007529807,0.6757301694518797
ENSG00000125618,PAX8,0.0033749369223872307,-0.7604669273187525,0.6464000240750707,0.006342394049332003,1.072826433932483,0.4585721146660541,0,0.4582182284131271,1
ENSG00000234997,AC016745.1,0.0010124810767161692,0.587456376101553,0.790604453640279,0,-0.2750968694878235,1,0,2.545681069663467,1
ENSG00000272563,AC016745.2,0.0033749369223872307,-0.5380745059823049,0.79248748462777,0.005285328374443336,0.8504340125960352,0.6276607509234424,0,0.5456810696634671,1
ENSG00000136682,CBWD2,0.022274583687755724,-0.39084855279912745,0.5251839009308951,0.03382610159643735,0.7032080594128569,0.20069097441869793,0,-2.0836755504161424,0.3283723400696754
ENSG00000231943,PGM5P4-AS1,0.0006749873844774461,-1.412543623898447,0.5130786657618022,0.0021141313497773343,1.7249031305121765,0.44878053318890915,0,2.2237529747761053,1
ENSG00000287165,AL078621.4,0.00033749369223872307,-1.412543623898447,0.695329551208836,0.0010570656748886671,1.7249031305121765,0.6520138989567298,0,2.960718568942311,1
ENSG00000144134,RABL2A,0.021262102611039554,1.002493875380397,0.12140780116530599,0.010570656748886673,-0.8380330638789806,0.24295314630408169,0.006009077287138304,-0.663772295965483,1
ENSG00000227359,AC017074.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000115084,SLC35F5,0.07627357444595141,-0.04542675524482931,1,0.08879351669064804,0.28880401570550296,0.5905635829266082,0.018027231861414913,-1.7350897004671353,0.26217369760043613
ENSG00000228857,AC104653.1,0.012487266612832754,0.8353838895451391,0.3417421843625808,0.006342394049332003,-0.7531441662924685,0.41299993826656406,0.006009077287138304,0.08624945102616977,1
ENSG00000270019,AC110769.2,0.010799798151639138,1.0468879947388503,0.21194583204601192,0.005285328374443336,-0.7345284881251208,0.5120752924419479,0,-0.702246443780119,1
ENSG00000115091,ACTR3,0.5865640371109007,-1.1007426470226778,0.000027936171720863303,1.4217533327252574,1.3104016502032318,0.0000009901166113721866,0.3304992507926067,-1.237551058193963,0.34560348824965925
ENSG00000234199,LINC01191,0.003037443230148508,0.9093844709889147,0.5254171497264497,0.0010570656748886671,-0.5970249643751853,0.7412429252297766,0,1.0862494510261689,1
ENSG00000243179,AC110769.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000088205,DDX18,0.5379649454285246,0.5865521485314392,0.08647063618431755,0.4164838759061349,-0.29234224990369073,0.575185699589437,0.024036309148553217,-4.090218396282914,0.0007336494585127256
ENSG00000236255,AC009404.1,0.0131622539973102,-0.5500471476483817,0.4949957550740258,0.021141313497773345,0.7596685486728534,0.306703038838821,0.006009077287138304,-0.3612095259450516,1
ENSG00000125633,CCDC93,0.12251021028265648,0.5874563761015534,0.1476366090275433,0.09302177939020272,-0.31506327680546864,0.5897471682839267,0.012018154574276609,-2.6895353920305647,0.045487957524820224
ENSG00000235066,AC009303.2,0.0033749369223872307,2.046887994738851,0.18507774521227816,0,-1.73452848812512,0.30816208268720857,0,1.0862494510261689,1
ENSG00000125629,INSIG2,0.09112329690445523,0.9416849628922255,0.01667220078760122,0.05391034941932203,-0.6621199925970704,0.14908245130706324,0.006009077287138304,-2.7852358084511497,0.05407654893771591
ENSG00000226856,THORLNC,0.0016874684611936153,-0.8275811231772909,0.695329551208836,0.0031711970246660016,1.1399406297910195,0.6520138989567298,0,1.375756068221155,1
ENSG00000019169,MARCO,0.00033749369223872307,-8.434911436926901,0.0000000000000000000000000000000000000000000000000000000000000000010000878770796798,0.2727229441212761,8.156748917477573,0.000000000000000000000000000000000000000000000000000000000000000000000057546924215249495,0.006009077287138304,-2.4766867433649877,0.08918417074364728
ENSG00000115107,STEAP3,0,-6.500006465148786,0.0000000000000024504990349189343,0.03488316727132602,6.812365971762515,0.000000000000000049818983606153315,0,-0.5417817715868729,1
ENSG00000229867,STEAP3-AS1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000186132,C2orf76,0.03746179983849826,0.1094090792969089,0.9869764874115908,0.03805436429599202,0.10146648197638442,1,0.012018154574276609,-1.078809795244327,0.7099740028246456
ENSG00000155368,DBI,0.7937851641454766,-0.2850605532183567,0.4368763866357519,1.1352885348304287,0.5935127304888534,0.057139353087054555,0.012018154574276609,-5.612086906134551,0.000010284520164665517
ENSG00000144120,TMEM177,0.011474785536116585,2.7167393930465193,0.004776144743000877,0.0010570656748886671,-2.404379886432789,0.017553103901130816,0,-0.6242439317788451,1
ENSG00000088179,PTPN4,0.36415569392558217,2.710075662765509,0.000000000000002455357505039384,0.0644810061682087,-2.3977161561517795,0.00000000003955845250246091,0,-5.610402006625215,0.00014710420283068474
ENSG00000115109,EPB41L5,0.012824760305071476,1.2878960942426456,0.11403935415559797,0.005285328374443336,-0.9755365876289162,0.30816208268720857,0,-0.9137505489738302,0.9046261228309006
ENSG00000224789,AC012363.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000226479,TMEM185B,0.04724911691342123,1.334690305721586,0.004462933336740281,0.021141313497773345,-1.0223307991078565,0.05191964038802336,0,-2.7852358084511497,0.0925349668550903
ENSG00000144118,RALB,0.03746179983849826,-2.9405790565347676,0.00000000000000000000000018448140756011626,0.3298044905652642,3.084184639881908,0.0000000000000000000000000028080169553758594,0.060090772871383036,-0.7228077662624348,0.9343957053812219
ENSG00000115112,TFCP2L1,0.0006749873844774461,-1.827581123177291,0.2795057775355904,0.0031711970246660016,2.1399406297910195,0.21304039574204459,0,1.960718568942311,1
ENSG00000074054,CLASP1,0.06378630783311866,0.20311567404562636,0.7917208153972612,0.06342394049332004,0.07821164003931402,1,0.006009077287138304,-2.42010321499862,0.11380952849776076
ENSG00000236859,NIFK-AS1,0.047586610605659954,0.8303128999977165,0.09177594230698,0.02959783889688268,-0.5769872111386416,0.3401134188270452,0.006009077287138304,-1.8637098664742346,0.30608633859660983
ENSG00000155438,NIFK,0.2774198150202304,0.300661442572407,0.49548831880344696,0.26320935304727816,0.004186887991044719,1,0.006009077287138304,-4.520408120794305,0.0008333090146723748
ENSG00000211460,TSN,0.27303239702112697,0.48768324142906083,0.19664136332540552,0.22515498875128612,-0.20074142516170457,0.8060018450828639,0.018027231861414913,-3.4529093600818617,0.0055361450183360585
ENSG00000224655,LINC01823,0.00033749369223872307,-1.412543623898447,0.695329551208836,0.0010570656748886671,1.7249031305121765,0.6520138989567298,0,2.960718568942311,1
ENSG00000286481,AC011246.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000136732,GYPC,1.3395124644954919,1.342707323295509,0.000008373408492523831,0.31394850544193414,-2.1125660641388633,0.00000000017102344944057016,1.742632413270108,0.6715500173706396,0.2914733553417332
ENSG00000260163,AC012508.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000136717,BIN1,0.4711411943652574,1.8457481226309993,0.0000000056310411073401526,0.15327452285885676,-1.5333886160172698,0.0000067165540421764845,0,-6.044905980251567,0.00003447509084019522
ENSG00000163161,ERCC3,0.04319919260655655,0.10683053519513219,1,0.04651088969510136,0.20552897141859727,0.8238820654628499,0,-2.8889471579732575,0.08651788586766508
ENSG00000286145,AC068282.1,0.004049924306864677,1.2878960942426456,0.4163185161903969,0.0010570656748886671,-0.9755365876289153,0.5851698324580956,0,0.7383261476058633,1
ENSG00000169967,MAP3K2,0.3763054668461762,-1.0197413430943234,0.00011715606572082456,0.8868781012315918,1.302157536098069,0.000001064280537159864,0.060090772871383036,-2.9278402038939504,0.009667156474776686
ENSG00000236682,MAP3K2-DT,0.018224659380891045,1.1988910881839008,0.07304658359282948,0.00739945972422067,-1.0824517915454281,0.1376869446749648,0.006009077287138304,-0.40851524072340784,1
ENSG00000287742,AC068282.2,0.00033749369223872307,-1.412543623898447,0.695329551208836,0.0010570656748886671,1.7249031305121765,0.6520138989567298,0,2.960718568942311,1
ENSG00000115718,PROC,0.003712430614625954,1.17241887682271,0.40350459182008386,0.0010570656748886671,-0.8600593702089796,0.5790560943033916,0,0.8452413515223745,1
ENSG00000163166,IWS1,0.11778529859131436,-0.005726631424571416,1,0.13424734071086072,0.25729758042917883,0.6010644547668874,0.024036309148553217,-2.030236291454682,0.12129636577465187
ENSG00000231731,AC010976.1,0.0010124810767161692,0.587456376101553,0.790604453640279,0,-0.2750968694878235,1,0,2.545681069663467,1
ENSG00000169994,MYO7B,0.0026999495379097845,-2.49054613589972,0.00022647765470181275,0.01902718214799601,2.8029056425134486,0.00003413698318417248,0,-0.20920643250000204,1
ENSG00000072163,LIMS2,0.01991212784208466,2.9093844709889156,0.00011438349225214752,0.0021141313497773343,-2.5970249643751853,0.0012836875736903228,0,-1.4085152407234078,0.55372417417908
ENSG00000144230,GPR17,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000136709,WDR33,0.3547058705428979,1.134522269064181,0.0004031421825990482,0.18815769013018277,-0.8315708132492845,0.021739313921387185,0.006009077287138304,-4.718761530563135,0.0004799118358203813
ENSG00000173349,SFT2D3,0.07593608075371269,0.7929254944015325,0.05999398091372827,0.048625021044878695,-0.5533980319749281,0.28202203107283297,0.012018154574276609,-1.9568192708657164,0.17780167982040415
ENSG00000144231,POLR2D,0.10934795628534627,0.6279715358402673,0.12019153286808994,0.07927992561665004,-0.3847213606623221,0.48063626107502194,0.018027231861414913,-2.0981751201112577,0.12407796960825088
ENSG00000144233,AMMECR1L,0.015187216150742538,-1.058906669283746,0.027910264711363986,0.036997298621103354,1.3712661758974756,0.004777008836410324,0,-1.7941689332211581,0.36238783650058354
ENSG00000272667,AC012306.2,0.005062405383580846,1.587456376101553,0.2687461588151544,0.0010570656748886671,-1.2750968694878226,0.3869490932026952,0,0.4582182284131271,1
ENSG00000286873,AC012306.3,0,-3.7344717187858096,0.02107611373454463,0.0042282626995546685,4.046831225399538,0.012939507613620855,0,2.2237529747761053,1
ENSG00000136715,SAP130,0.03104941968596252,-0.33281643142771244,0.5516691779266737,0.04333969267043536,0.5473649449599893,0.3098540401963225,0.012018154574276609,-0.9354456200731489,0.7880487103916137
ENSG00000136731,UGGT1,0.08876084105878417,-0.9455783325757419,0.0019233271677801579,0.19872834687906943,1.231863119232059,0.00005445002548010417,0.012018154574276609,-2.6895353920305647,0.045487957524820224
ENSG00000136720,HS6ST1,0.011812279228355307,-2.1495092180646527,0.00000010777996672839317,0.06236687481843137,2.461868724678382,0.000000001342741335727847,0,-2.0241745386674808,0.313118640689385
ENSG00000229536,LINC02572,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000136699,SMPD4,0.07796104290714503,-0.046415725100549476,1,0.09196471371531405,0.313970029566069,0.5367567462238564,0.012018154574276609,-2.1867690433802465,0.12334012195733861
ENSG00000152082,MZT2B,1.6901684107315251,1.5005527419709028,0.000000442950464225072,0.6892068200274111,-1.2179166976092572,0.00017093476440688143,0.07210892744565965,-4.2207204205170425,0.00019573136654355
ENSG00000136710,CCDC115,0.17650920104085216,0.15327382755600638,0.8413669174079367,0.18604355878040543,0.15908567905772353,0.7974072164042587,0,-4.905530042168862,0.0011066936410980192
ENSG00000136718,IMP4,0.1373599327411603,-0.2158517128933486,0.6305319190307955,0.18498649310551676,0.5048546496440274,0.16145351278689618,0.012018154574276609,-3.0567085028158734,0.018686654762407676
ENSG00000072135,PTPN18,0.20857110180353086,-2.069485362247068,0.00000000000006920485105451895,0.749459563496065,1.4070446999338606,0.0000023518271793361354,1.5984145583787888,2.2313375700040963,0.0000836171623769154
ENSG00000136002,ARHGEF4,0.004724911691342123,0.9093844709889156,0.48320214272244794,0.0021141313497773343,-0.5970249643751853,0.8319325708114517,0,0.4582182284131271,1
ENSG00000152102,FAM168B,0.087748359982068,-0.40700544035701647,0.293157005061019,0.1353044063857494,0.7027073843979799,0.0471877647739985,0.006009077287138304,-3.057945275322725,0.028959846511343312
ENSG00000115762,PLEKHB2,0.1653719091969743,-1.627782518635858,0.0000000005386012974705376,0.5856143838883217,1.8582535170553345,0.0000000000034186211997446077,0.09013615930707455,-1.4836061573047783,0.25243744992697237
ENSG00000273073,AC073869.3,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000173272,MZT2A,0.8093098739884579,2.047489493618061,0.00000000003564161452025055,0.22409792307639745,-1.7716084299731711,0.00000009195559003522232,0.030045386435691518,-4.219743171928219,0.00041332055190804293
ENSG00000163040,CCDC74A,0.0006749873844774461,0.17241887682270907,1,0,0.1399406297910204,1,0,2.960718568942311,1
ENSG00000287151,C2orf27A,0.012149772920594031,0.09647002358941137,1,0.012684788098664006,0.21588948302431898,0.9976778542810214,0,-1.0690287744517413,0.9219111227413666
ENSG00000235615,AJ239322.1,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000287414,AC093787.2,0.00033749369223872307,-0.412543623898447,1,0,0.7249031305121765,1,0,3.545681069663467,1
ENSG00000183840,GPR39,0.0006749873844774461,0.17241887682270907,1,0,0.1399406297910204,1,0,2.960718568942311,1
ENSG00000176771,NCKAP5,0.00033749369223872307,-2.412543623898447,0.1634237102359891,0.0031711970246660016,2.7249031305121756,0.11941466236282694,0,2.2237529747761053,1
ENSG00000152127,MGAT5,0.07424861229251907,0.3092697450352131,0.642324069440701,0.06236687481843137,-0.201096288044047,0.880922709196747,0.042063541009968126,-0.5836019472814993,1
ENSG00000152128,TMEM163,0.0026999495379097845,-1.2426186224561349,0.3969308376826705,0.0021141313497773343,-0.4974892908242712,1,0.030045386435691518,3.671211951747325,0.05808366100043948
ENSG00000287463,AC110620.2,0,-2.997506124619603,0.25652071140469773,0,0.1399406297910204,1,0.012018154574276609,6.130643570384623,0.050597821465563735
ENSG00000224043,CCNT2-AS1,0.007087367537013185,0.4619254940176942,0.7732574778873424,0.005285328374443336,-0.14956598740396476,1,0,-0.20920643250000204,1
ENSG00000082258,CCNT2,0.23759555933606105,0.3765104814162137,0.37742333963945385,0.20824193795306745,-0.11944599902762931,0.9746587368693407,0.036054463722829826,-2.4639476315343094,0.037529687552918474
ENSG00000115839,RAB3GAP1,0.10901046259310755,0.03248861567823447,1,0.12473374963686273,0.27987089093549455,0.5579750150825282,0,-4.242221489727965,0.00555401206370292
ENSG00000121988,ZRANB3,0.02294957107223317,1.8886259108221184,0.0032291349692239566,0.006342394049332003,-1.576266404208389,0.024399735012942174,0,-1.6831376208324134,0.4550778406913342
ENSG00000048991,R3HDM1,0.11204790582325606,-0.1311973397877111,0.8124586045890146,0.14058973476019274,0.3986748981911883,0.336202394217982,0.018027231861414913,-2.318505074990813,0.07725864117880334
ENSG00000144224,UBXN4,0.5119779311261429,0.05475011251182116,1,0.5634160047156597,0.20345708054095268,0.6393248110397939,0.09013615930707455,-2.456430706816385,0.025832474495666072
ENSG00000115850,LCT,0,-2.412543623898447,0.4673388566766291,0,0.7249031305121765,1,0.006009077287138304,5.545681069663467,0.1393113126489747
ENSG00000076003,MCM6,0.05501147183491186,1.087027385592065,0.015494332594592026,0.021141313497773345,-1.3090442014111607,0.00708721653670179,0.048072618297106434,0.19204411504876617,1
ENSG00000115866,DARS,0.3013818671691797,0.5212226777014664,0.1585878210639043,0.23995390819972745,-0.2559880465401192,0.652372895100207,0.036054463722829826,-2.777534571084355,0.017987715710357042
ENSG00000231890,DARS-AS1,0.005737392768058292,0.4354532826565034,0.8518257493183226,0.0042282626995546685,-0.12309377604277394,1,0,0.08624945102616977,1
ENSG00000121966,CXCR4,3.6628190418668614,2.519689819824535,0.00000000000000039997759579278084,0.7156334618996277,-2.28027424855197,0.000000000006077630439321846,0.19829955047556402,-3.8600861015283496,0.0005859097399937261
ENSG00000150540,HNMT,0.0010124810767161692,-7.96329040928169,0.00000000000000000000000000000000000000000000000000000000000000000000000000007298678023351863,0.3953425624083615,8.275649915895418,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000011870240249997986,0,-4.016561354557606,0.0116995429700987
ENSG00000228043,AC114763.1,0.0006749873844774461,-0.8275811231772909,1,0.0010570656748886671,1.1399406297910204,0.8060018450828639,0,2.545681069663467,1
