Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000133103,COG6,0.03082239665702887,0.9798642188352753,0.031816024294496016,0.018366638365866796,-0.5906456198693535,0.2868074672971288,0,-3.0684510683003907,0.023657749715102525
ENSG00000215483,LINC00598,0.004720547235761178,2.1497892202775883,0.04886324866892037,0.000680245865402474,-1.7605706213116648,0.12488691978506809,0,-0.1974375090204692,1
ENSG00000230710,LINC00332,0.003332150989949067,2.680303936976369,0.04335634657830636,0,-2.2910853380104435,0.13331056920265816,0,0.35005028628202517,1
ENSG00000150907,FOXO1,0.1735495307265139,1.3872400164060528,0.00001274316817407465,0.07618753692507708,-1.0719628524367142,0.0021817986208880658,0.01638710286663755,-2.892024500916122,0.002293313382630947
ENSG00000102738,MRPS31,0.1368958698370742,1.1600471256430267,0.0003719670696051088,0.07278630759806472,-0.787042832672856,0.03303048476289851,0.00327742057332751,-4.1807311762880675,0.00018731736212827148
ENSG00000102743,SLC25A15,0.01582771720225807,1.1374054958217554,0.04932402557315096,0.007482704519427214,-0.8883261685100381,0.19712690867022714,0.00327742057332751,-1.0580344523550513,0.6551494209724887
ENSG00000287837,AL590064.1,0.0038875094882739117,0.30179231372263793,0.8506445196137626,0.00340122932701237,0.08742628524328477,1,0,-0.27143809046424483,1
ENSG00000120690,ELF1,0.996313145994771,0.879337342881311,0.0024821166775694454,0.5918139029001523,-0.6696067622148635,0.0478488295950317,0.2982452721728034,-1.548452523833774,0.05842599514499894
ENSG00000120688,WBP4,0.06331086880903228,0.17521181715749456,0.7848759805304579,0.06598384894403998,0.17231518282979774,0.7815133710123164,0.00655484114665502,-2.7132756490868037,0.01185404143970162
ENSG00000165572,KBTBD6,0.007775018976547823,0.13740549582175543,1,0.008162950384829688,0.25181310314416727,0.9573553870455053,0,-1.3070620001949669,0.6084941000369201
ENSG00000278390,AL354696.2,0.0024991132424618005,1.301792313722638,0.3652307578573445,0.000680245865402474,-0.9125737147567143,0.5306595526029033,0,0.5910583857858196,1
ENSG00000120696,KBTBD7,0.008885735973197513,-0.0632045030566104,1,0.010883933846439584,0.4524231020225322,0.6212299389511952,0,-1.5642198396920914,0.4719907366103129
ENSG00000120662,MTRF1,0.03304383065032825,1.4944373916650333,0.0008583845915866985,0.012924671442647006,-1.1875807622565846,0.01567828941579126,0.00327742057332751,-2.06845106830039,0.11829172466525494
ENSG00000277662,AL354696.1,0.0024991132424618005,1.301792313722638,0.3652307578573445,0.000680245865402474,-0.9125737147567143,0.5306595526029033,0,0.5910583857858196,1
ENSG00000172766,NAA16,0.15494502103263164,0.5596742317908294,0.1109525591973306,0.12380474750325027,-0.21193689366553992,0.7260107643158793,0.01310968229331004,-3.1609116329953544,0.0010985731501340027
ENSG00000102760,RGCC,0.1743825684740012,1.9369304228299402,0.000000007916093235373627,0.0312913098085138,-2.4089218283043032,0.00000000017744695526526372,0.11143229949313534,-0.21897067057010888,1
ENSG00000102763,VWA8,0.053592095088347495,0.7724221389647994,0.08425739035973408,0.0312913098085138,-0.7013926853768915,0.17130787981443474,0.02949678515994759,-0.5344724962980392,1
ENSG00000278338,VWA8-AS1,0.00027767924916242227,-0.02013578116472381,1,0,0.4093543801306474,1,0,3.050490004423118,1
