Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000142583,SLC2A5,0.0015977333958559342,-0.7249031305121765,0.9129171957576897,0.0021141313497773343,0.7249031305121765,0.9129171957576897
ENSG00000180758,GPR157,0.010545040412649165,-0.7249031305121756,0.36583365109095284,0.016913050798218674,0.7249031305121756,0.36583365109095284
ENSG00000228526,MIR34AHG,0,-4.046831225399538,0.02192027035462179,0.0042282626995546685,4.046831225399538,0.02192027035462179
ENSG00000234546,LNCTAM34A,0.0006390933583423737,-1.7249031305121765,0.4555101585879299,0.0021141313497773343,1.7249031305121765,0.4555101585879299
ENSG00000049239,H6PD,0.051766562025732266,-1.409597977818549,0.000011930595909090029,0.13741853773552673,1.409597977818549,0.000011930595909090029
ENSG00000171621,SPSB1,0.005112746866738989,0.3625597107381635,1,0.0031711970246660016,-0.3625597107381635,1
ENSG00000284693,LINC02606,0.0003195466791711868,-0.7249031305121765,1,0,0.7249031305121765,1
ENSG00000171612,SLC25A33,0.07637165632191366,-0.7952924584035741,0.022969478432019696,0.13213320936108341,0.7952924584035741,0.022969478432019696
ENSG00000188807,TMEM201,0.014379600562703408,0.33922720690753927,0.8339754137893525,0.010570656748886673,-0.33922720690753927,0.8339754137893525
ENSG00000171608,PIK3CD,0.12494275155593405,-0.4411101645115849,0.26915146920563593,0.16913050798218676,0.4411101645115849,0.26915146920563593
ENSG00000179840,PIK3CD-AS1,0.0025563734333694946,-0.8769062239572261,0.7652513578446255,0.0042282626995546685,0.8769062239572261,0.7652513578446255
ENSG00000231789,PIK3CD-AS2,0.01310141384601866,2.6674142922665833,0.005274139883333001,0.0010570656748886671,-2.6674142922665833,0.005274139883333001
ENSG00000171603,CLSTN1,0.17894614033586462,0.3625597107381635,0.4615816744740886,0.1384756034104154,-0.3625597107381635,0.4615816744740886
ENSG00000178585,CTNNBIP1,0.04889064191319158,-1.6479411486972917,0.000001401331793625073,0.15327452285885676,1.6479411486972917,0.000001401331793625073
ENSG00000162441,LZIC,0.12941640506433066,-0.766926345407883,0.019171669281462012,0.21986966037684277,0.766926345407883,0.019171669281462012
ENSG00000228150,AL357140.2,0.0006390933583423737,-2.461868724678382,0.09112022735909395,0.0042282626995546685,2.461868724678382,0.09112022735909395
ENSG00000173614,NMNAT1,0.012462320487676287,-1.2103299576824176,0.027427165233362995,0.028540773221994015,1.2103299576824176,0.027427165233362995
ENSG00000162444,RBP7,0.0012781867166847473,-9.16119825035154,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031806016796191737,0.9143618087786971,9.16119825035154,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031806016796191737
ENSG00000130939,UBE4B,0.07924757643445433,-0.7074157037833353,0.04730918274900475,0.1289620123364174,0.7074157037833353,0.04730918274900475
